spec_code,species,db,length_max,in_spp_table,table
9,abalistes stellaris,fb,36.79999923706055,TRUE,popll
6652,abudefduf abdominalis,fb,16.200000762939453,TRUE,popll
6652,abudefduf abdominalis,fb,18.200000762939453,TRUE,popll
6517,abudefduf bengalensis,fb,16.5,TRUE,popll
11811,abudefduf hoefleri,fb,6.199999809265137,TRUE,popll
5685,abudefduf lorenzi,fb,12.699999809265137,TRUE,popll
11823,abudefduf margariteus,fb,17.600000381469727,TRUE,popll
11825,abudefduf natalensis,fb,18,TRUE,popll
5686,abudefduf notatus,fb,14.399999618530272,TRUE,popll
1119,abudefduf saxatilis,fb,9.800000190734863,TRUE,popll
5687,abudefduf septemfasciatus,fb,17.799999237060547,TRUE,popll
5688,abudefduf sexfasciatus,fb,14.5,TRUE,popll
5688,abudefduf sexfasciatus,fb,17.5,TRUE,popll
5689,abudefduf sordidus,fb,15.199999809265137,TRUE,popll
5689,abudefduf sordidus,fb,20.100000381469727,TRUE,popll
8018,abudefduf sparoides,fb,12.100000381469728,TRUE,popll
6630,abudefduf vaigiensis,fb,11.5,TRUE,popll
6630,abudefduf vaigiensis,fb,17.5,TRUE,popll
9626,abudefduf whitleyi,fb,12,TRUE,popll
9626,abudefduf whitleyi,fb,21,TRUE,popll
12690,acanthistius cinctus,fb,32.70000076293945,TRUE,popll
6655,acanthochromis polyacanthus,fb,10,TRUE,popll
6655,acanthochromis polyacanthus,fb,14.699999809265137,TRUE,popll
6655,acanthochromis polyacanthus,fb,7,TRUE,popll
89,acanthocybium solandri,fb,130,TRUE,popll
5526,acanthopagrus berda,fb,41,TRUE,popll
4543,acanthopagrus bifasciatus,fb,5.199999809265137,TRUE,popll
4543,acanthopagrus bifasciatus,fb,30,TRUE,popll
6356,acanthopagrus latus,fb,43.5,TRUE,popll
17444,acanthoplesiops hiatti,fb,1.600000023841858,TRUE,popll
8004,acanthoplesiops indicus,fb,2.0999999046325684,TRUE,popll
4306,acanthurus achilles,fb,22.899999618530273,TRUE,popll
4306,acanthurus achilles,fb,25,TRUE,popll
4748,acanthurus auranticavus,fb,29.200000762939453,TRUE,popll
4307,acanthurus bariene,fb,44.20000076293945,TRUE,popll
4750,acanthurus blochii,fb,21.600000381469727,TRUE,popll
944,acanthurus coeruleus,fb,21,TRUE,popll
1256,acanthurus dussumieri,fb,24.5,TRUE,popll
1256,acanthurus dussumieri,fb,28.399999618530273,TRUE,popll
4745,acanthurus fowleri,fb,35.599998474121094,TRUE,popll
4749,acanthurus grammoptilus,fb,13.699999809265137,TRUE,popll
4736,acanthurus guttatus,fb,20.299999237060547,TRUE,popll
4736,acanthurus guttatus,fb,21.600000381469727,TRUE,popll
4741,acanthurus leucocheilus,fb,39.900001525878906,TRUE,popll
4737,acanthurus leucopareius,fb,26.200000762939453,TRUE,popll
4737,acanthurus leucopareius,fb,20,TRUE,popll
1257,acanthurus leucosternon,fb,14.800000190734863,TRUE,popll
1258,acanthurus lineatus,fb,27.700000762939453,TRUE,popll
1258,acanthurus lineatus,fb,27.200000762939453,TRUE,popll
4746,acanthurus maculiceps,fb,30.700000762939453,TRUE,popll
1255,acanthurus mata,fb,19,TRUE,popll
1255,acanthurus mata,fb,25.5,TRUE,popll
6011,acanthurus nigricans,fb,30.5,TRUE,popll
6011,acanthurus nigricans,fb,20.799999237060547,TRUE,popll
4747,acanthurus nigricauda,fb,33.79999923706055,TRUE,popll
4747,acanthurus nigricauda,fb,26,TRUE,popll
4739,acanthurus nigrofuscus,fb,16,TRUE,popll
4739,acanthurus nigrofuscus,fb,16.200000762939453,TRUE,popll
4738,acanthurus nigroris,fb,19.299999237060547,TRUE,popll
4733,acanthurus nubilus,fb,25.399999618530273,TRUE,popll
4744,acanthurus olivaceus,fb,29.200000762939453,TRUE,popll
4744,acanthurus olivaceus,fb,30.5,TRUE,popll
4732,acanthurus polyzona,fb,11,TRUE,popll
4742,acanthurus pyroferus,fb,24.899999618530273,TRUE,popll
4742,acanthurus pyroferus,fb,20.5,TRUE,popll
4740,acanthurus sohal,fb,36.400001525878906,TRUE,popll
1259,acanthurus tennentii,fb,17.799999237060547,TRUE,popll
4734,acanthurus thompsoni,fb,20.100000381469727,TRUE,popll
4734,acanthurus thompsoni,fb,20.299999237060547,TRUE,popll
942,acanthurus tractus,fb,20,TRUE,popll
1260,acanthurus triostegus,fb,21.299999237060547,TRUE,popll
12782,acanthurus tristis,fb,23.899999618530273,TRUE,popll
1261,acanthurus xanthopterus,fb,61.5,TRUE,popll
1261,acanthurus xanthopterus,fb,54.599998474121094,TRUE,popll
4894,acentrogobius caninus,fb,9.399999618530272,TRUE,popll
4894,acentrogobius caninus,fb,14.600000381469728,TRUE,popll
46432,acentrogobius dayi,fb,12,TRUE,popll
23585,acentrogobius pflaumii,fb,10.899999618530272,TRUE,popll
7849,acreichthys tomentosus,fb,14,TRUE,popll
7849,acreichthys tomentosus,fb,9.600000381469728,TRUE,popll
6503,aeoliscus strigatus,fb,11.399999618530272,TRUE,popll
12278,aequidens tetramerus,fb,11.350000381469728,TRUE,popll
6441,aethaloperca rogaa,fb,36.5,TRUE,popll
6441,aethaloperca rogaa,fb,11.100000381469728,TRUE,popll
10120,aetomylaeus nichofii,fb,92,TRUE,popll
53698,ageneiosus militaris,fb,31.5,TRUE,popll
53698,ageneiosus militaris,fb,28,TRUE,popll
36,agonus cataphractus,fb,12,TRUE,popll
24749,ailiichthys punctata,fb,10.079999923706056,TRUE,popll
58326,albula argentea,fb,44,TRUE,popll
11512,albula glossodonta,fb,62.70000076293945,TRUE,popll
228,albula vulpes,fb,70.19999694824219,TRUE,popll
228,albula vulpes,fb,65,TRUE,popll
65154,alburnoides idignensis,fb,7.619999885559082,TRUE,popll
65151,alburnoides petrubanarescui,fb,7.53000020980835,TRUE,popll
65224,alburnus adanensis,fb,10.399999618530272,TRUE,popll
55304,alburnus atropatenae,fb,6.510000228881836,TRUE,popll
55304,alburnus atropatenae,fb,12.5,TRUE,popll
52604,alburnus caeruleus,fb,7.099999904632568,TRUE,popll
52610,alburnus mossulensis,fb,10.100000381469728,TRUE,popll
52610,alburnus mossulensis,fb,11.25,TRUE,popll
61862,alburnus qalilus,fb,9.399999618530272,TRUE,popll
988,alectis ciliaris,fb,88,TRUE,popll
10,alectis indica,fb,28.200000762939453,TRUE,popll
1889,alepes djedaba,fb,22,TRUE,popll
230,alepocephalus bairdii,fb,75,TRUE,popll
5071,alepocephalus rostratus,fb,47.5,TRUE,popll
2534,alopias superciliosus,fb,371,TRUE,popll
2535,alopias vulpinus,fb,450,TRUE,popll
101,alosa alosa,fb,50,TRUE,popll
1576,alosa braschnikowi,fb,40,TRUE,popll
1576,alosa braschnikowi,fb,47,TRUE,popll
1577,alosa caspia,fb,28.899999618530273,TRUE,popll
1577,alosa caspia,fb,27.600000381469727,TRUE,popll
5355,alosa fallax,fb,42,TRUE,popll
1580,alosa kessleri,fb,45.70000076293945,TRUE,popll
1585,alosa saposchnikowii,fb,37.20000076293945,TRUE,popll
1585,alosa saposchnikowii,fb,38.099998474121094,TRUE,popll
46411,alticus kirkii,fb,8.199999809265137,TRUE,popll
6031,alticus saliens,fb,8.100000381469727,TRUE,popll
4274,aluterus monoceros,fb,46,TRUE,popll
3615,amatitlania nigrofasciata,fb,12,TRUE,popll
8016,ambassis natalensis,fb,6.800000190734863,TRUE,popll
3361,ambloplites rupestris,fb,16,TRUE,popll
15855,amblychaeturichthys hexanema,fb,17.399999618530273,TRUE,popll
5829,amblycirrhitus bimacula,fb,11.699999809265137,TRUE,popll
12694,amblyeleotris aurora,fb,8.399999618530273,TRUE,popll
13152,amblyeleotris diagonalis,fb,8.399999618530273,TRUE,popll
26635,amblyeleotris downingi,fb,13.399999618530272,TRUE,popll
7229,amblyeleotris fasciata,fb,7.199999809265137,TRUE,popll
7230,amblyeleotris fontanesii,fb,12.399999618530272,TRUE,popll
6671,amblyeleotris guttata,fb,9.899999618530272,TRUE,popll
11614,amblyeleotris gymnocephala,fb,7,TRUE,popll
6520,amblyeleotris japonica,fb,9.5,TRUE,popll
6520,amblyeleotris japonica,fb,8.399999618530273,TRUE,popll
47046,amblyeleotris latifasciata,fb,9.899999618530272,TRUE,popll
65196,amblyeleotris neglecta,fb,7.5,TRUE,popll
12697,amblyeleotris ogasawarensis,fb,7.099999904632568,TRUE,popll
7231,amblyeleotris periophthalma,fb,8.899999618530273,TRUE,popll
7232,amblyeleotris randalli,fb,8.399999618530273,TRUE,popll
7195,amblyeleotris steinitzi,fb,6.599999904632568,TRUE,popll
12699,amblyeleotris sungami,fb,9.100000381469728,TRUE,popll
26636,amblyeleotris triguttata,fb,9,TRUE,popll
7196,amblyeleotris wheeleri,fb,7.199999809265137,TRUE,popll
1501,amblygaster sirm,fb,12.699999809265137,TRUE,popll
1501,amblygaster sirm,fb,21.299999237060547,TRUE,popll
5690,amblyglyphidodon aureus,fb,14,TRUE,popll
5477,amblyglyphidodon curacao,fb,10.399999618530272,TRUE,popll
5477,amblyglyphidodon curacao,fb,5.400000095367432,TRUE,popll
11834,amblyglyphidodon flavilatus,fb,8.300000190734863,TRUE,popll
61068,amblyglyphidodon indicus,fb,11.300000190734863,TRUE,popll
5691,amblyglyphidodon leucogaster,fb,12.399999618530272,TRUE,popll
5691,amblyglyphidodon leucogaster,fb,14.399999618530272,TRUE,popll
61069,amblyglyphidodon melanopterus,fb,13.300000190734863,TRUE,popll
6675,amblygobius albimaculatus,fb,13,TRUE,popll
55505,amblygobius bynoensis,fb,8.899999618530273,TRUE,popll
7197,amblygobius decussatus,fb,7.900000095367432,TRUE,popll
7243,amblygobius nocturnus,fb,5.900000095367432,TRUE,popll
7198,amblygobius phalaena,fb,12.699999809265137,TRUE,popll
25417,amblygobius semicinctus,fb,13,TRUE,popll
7199,amblygobius sphynx,fb,10.399999618530272,TRUE,popll
7199,amblygobius sphynx,fb,10.199999809265137,TRUE,popll
24301,amblypharyngodon mola,fb,6.300000190734863,TRUE,popll
24301,amblypharyngodon mola,fb,7.099999904632568,TRUE,popll
9721,amblypomacentrus breviceps,fb,6.099999904632568,TRUE,popll
9721,amblypomacentrus breviceps,fb,6,TRUE,popll
2600,amia calva,fb,59.900001525878906,TRUE,popll
13009,amioides polyacanthus,fb,17.600000381469727,TRUE,popll
13009,amioides polyacanthus,fb,18.5,TRUE,popll
59627,ammolabrus dicrus,fb,10.899999618530272,TRUE,popll
14925,amniataba percoides,fb,12.800000190734863,TRUE,popll
12529,amphichaetodon howensis,fb,12.100000381469728,TRUE,popll
10293,amphichaetodon melbae,fb,14.600000381469728,TRUE,popll
9407,amphilius jacksonii,fb,10.399999618530272,TRUE,popll
9419,amphilius uranoscopus,fb,13.100000381469728,TRUE,popll
11959,amphiprion akindynos,fb,9.899999618530272,TRUE,popll
11836,amphiprion allardi,fb,14.100000381469728,TRUE,popll
11837,amphiprion bicinctus,fb,10.800000190734863,TRUE,popll
11837,amphiprion bicinctus,fb,12.199999809265137,TRUE,popll
11839,amphiprion chrysogaster,fb,11.699999809265137,TRUE,popll
4551,amphiprion chrysopterus,fb,13.199999809265137,TRUE,popll
4551,amphiprion chrysopterus,fb,3.299999952316284,TRUE,popll
4551,amphiprion chrysopterus,fb,11.5,TRUE,popll
5448,amphiprion clarkii,fb,3,TRUE,popll
5448,amphiprion clarkii,fb,13.699999809265137,TRUE,popll
5448,amphiprion clarkii,fb,9.199999809265137,TRUE,popll
11840,amphiprion ephippium,fb,10.399999618530272,TRUE,popll
6522,amphiprion frenatus,fb,11.399999618530272,TRUE,popll
11842,amphiprion fuscocaudatus,fb,11.100000381469728,TRUE,popll
9206,amphiprion latezonatus,fb,12.699999809265137,TRUE,popll
9208,amphiprion mccullochi,fb,10.800000190734863,TRUE,popll
4654,amphiprion melanopus,fb,13,TRUE,popll
4654,amphiprion melanopus,fb,3.799999952316284,TRUE,popll
7809,amphiprion nigripes,fb,8.899999618530273,TRUE,popll
6509,amphiprion ocellaris,fb,8.199999809265137,TRUE,popll
11856,amphiprion omanensis,fb,15.300000190734863,TRUE,popll
9209,amphiprion percula,fb,5.800000190734863,TRUE,popll
2024,amphiprion perideraion,fb,8.399999618530273,TRUE,popll
8086,amphiprion polymnus,fb,9.5,TRUE,popll
9212,amphiprion rubrocinctus,fb,9.399999618530272,TRUE,popll
6523,amphiprion sandaracinos,fb,9.600000381469728,TRUE,popll
4655,amphiprion tricinctus,fb,3.299999952316284,TRUE,popll
4655,amphiprion tricinctus,fb,10.899999618530272,TRUE,popll
4888,anampses caeruleopunctatus,fb,5.599999904632568,TRUE,popll
4888,anampses caeruleopunctatus,fb,26.700000762939453,TRUE,popll
4888,anampses caeruleopunctatus,fb,22.600000381469727,TRUE,popll
4888,anampses caeruleopunctatus,fb,41.099998474121094,TRUE,popll
4919,anampses chrysocephalus,fb,16,TRUE,popll
4919,anampses chrysocephalus,fb,7.400000095367432,TRUE,popll
4916,anampses cuvier,fb,31,TRUE,popll
4916,anampses cuvier,fb,27.899999618530273,TRUE,popll
4918,anampses elegans,fb,24.600000381469727,TRUE,popll
4918,anampses elegans,fb,26.899999618530273,TRUE,popll
4892,anampses femininus,fb,21.299999237060547,TRUE,popll
4892,anampses femininus,fb,13,TRUE,popll
4892,anampses femininus,fb,19.799999237060547,TRUE,popll
4891,anampses geographicus,fb,21.5,TRUE,popll
4891,anampses geographicus,fb,23.899999618530273,TRUE,popll
4891,anampses geographicus,fb,16.799999237060547,TRUE,popll
4917,anampses lennardi,fb,26.700000762939453,TRUE,popll
4917,anampses lennardi,fb,20.299999237060547,TRUE,popll
7800,anampses lineatus,fb,11,TRUE,popll
7800,anampses lineatus,fb,9.899999618530272,TRUE,popll
7800,anampses lineatus,fb,2.4000000953674316,TRUE,popll
5622,anampses melanurus,fb,8.399999618530273,TRUE,popll
5622,anampses melanurus,fb,9.399999618530272,TRUE,popll
5622,anampses melanurus,fb,6.199999809265137,TRUE,popll
4889,anampses meleagrides,fb,11.300000190734863,TRUE,popll
4889,anampses meleagrides,fb,13.300000190734863,TRUE,popll
4890,anampses neoguinaicus,fb,7,TRUE,popll
4890,anampses neoguinaicus,fb,15,TRUE,popll
4893,anampses twistii,fb,11.199999809265137,TRUE,popll
4893,anampses twistii,fb,16.700000762939453,TRUE,popll
4893,anampses twistii,fb,10.699999809265137,TRUE,popll
545,anchoa mitchilli,fb,10.5,TRUE,popll
1619,anodontostoma chacunda,fb,20.299999237060547,TRUE,popll
7184,anomalops katoptron,fb,9.199999809265137,TRUE,popll
2308,anoplogaster cornuta,fb,18.600000381469727,TRUE,popll
46412,antennablennius adenensis,fb,4.300000190734863,TRUE,popll
8042,antennablennius australis,fb,6.800000190734863,TRUE,popll
8042,antennablennius australis,fb,5.699999809265137,TRUE,popll
8042,antennablennius australis,fb,4.5,TRUE,popll
46414,antennablennius simonyi,fb,5.300000190734863,TRUE,popll
7293,antennarius commerson,fb,21,TRUE,popll
8074,antennarius hispidus,fb,3.5,TRUE,popll
10276,antennarius pictus,fb,11.199999809265137,TRUE,popll
7295,antennarius randalli,fb,4.599999904632568,TRUE,popll
5402,antennatus coccineus,fb,11.699999809265137,TRUE,popll
5402,antennatus coccineus,fb,4.300000190734863,TRUE,popll
5403,antennatus nummifer,fb,5.800000190734863,TRUE,popll
7296,antennatus rosaceus,fb,5.099999904632568,TRUE,popll
11150,antennatus tuberosus,fb,5.5,TRUE,popll
3258,antigonia capros,fb,19.799999237060547,TRUE,popll
4922,anyperodon leucogrammicus,fb,37.79999923706055,TRUE,popll
4922,anyperodon leucogrammicus,fb,29,TRUE,popll
10452,aphanius anatoliae,fb,4.579999923706055,TRUE,popll
10452,aphanius anatoliae,fb,5.570000171661377,TRUE,popll
10455,aphanius asquamatus,fb,3.2699999809265137,TRUE,popll
10455,aphanius asquamatus,fb,3.8299999237060542,TRUE,popll
67327,aphanius darabensis,fb,4,TRUE,popll
4813,aphanius dispar,fb,4.800000190734863,TRUE,popll
67777,aphanius marassantensis,fb,4.760000228881836,TRUE,popll
67777,aphanius marassantensis,fb,6.599999904632568,TRUE,popll
49822,aphanius splendens,fb,5.46999979019165,TRUE,popll
49822,aphanius splendens,fb,6.010000228881836,TRUE,popll
49824,aphanius sureyanus,fb,4.489999771118164,TRUE,popll
49824,aphanius sureyanus,fb,4.670000076293945,TRUE,popll
49825,aphanius transgrediens,fb,4.440000057220459,TRUE,popll
49825,aphanius transgrediens,fb,5.409999847412109,TRUE,popll
62012,aphanius villwocki,fb,5.210000038146973,TRUE,popll
62012,aphanius villwocki,fb,7.039999961853027,TRUE,popll
646,aphanopus carbo,fb,100,TRUE,popll
81,aphareus furca,fb,23,TRUE,popll
83,aphareus rutilans,fb,76.5,TRUE,popll
83,aphareus rutilans,fb,87.80000305175781,TRUE,popll
58658,aphyosemion alpha,fb,33,TRUE,popll
6383,apistus carinatus,fb,13.399999618530272,TRUE,popll
5752,apogon coccineus,fb,6.849999904632568,TRUE,popll
5752,apogon coccineus,fb,4.099999904632568,TRUE,popll
12992,apogon crassiceps,fb,3.799999952316284,TRUE,popll
5753,apogon doryssa,fb,5.300000190734863,TRUE,popll
8008,apogon semiornatus,fb,4.400000095367432,TRUE,popll
12906,apogon talboti,fb,13.699999809265137,TRUE,popll
5749,apogonichthyoides melas,fb,7.900000095367432,TRUE,popll
14817,apogonichthyoides opercularis,fb,9.100000381469728,TRUE,popll
14817,apogonichthyoides opercularis,fb,7.800000190734863,TRUE,popll
127,apogonichthyoides taeniatus,fb,10.899999618530272,TRUE,popll
12658,apogonichthyoides timorensis,fb,7.800000190734863,TRUE,popll
12658,apogonichthyoides timorensis,fb,8.5,TRUE,popll
5740,apogonichthys ocellatus,fb,4.599999904632568,TRUE,popll
5741,apogonichthys perdix,fb,4.800000190734863,TRUE,popll
7811,apolemichthys arcuatus,fb,16.5,TRUE,popll
8772,apolemichthys griffisi,fb,18,TRUE,popll
10934,apolemichthys guezei,fb,12.199999809265137,TRUE,popll
6525,apolemichthys trimaculatus,fb,14.5,TRUE,popll
10938,apolemichthys xanthopunctatus,fb,4.300000190734863,TRUE,popll
10938,apolemichthys xanthopunctatus,fb,17.799999237060547,TRUE,popll
10940,apolemichthys xanthotis,fb,17,TRUE,popll
10940,apolemichthys xanthotis,fb,18.5,TRUE,popll
10943,apolemichthys xanthurus,fb,3.0999999046325684,TRUE,popll
14996,aporops bilinearis,fb,11.100000381469728,TRUE,popll
14996,aporops bilinearis,fb,7.400000095367432,TRUE,popll
14996,aporops bilinearis,fb,8,TRUE,popll
84,aprion virescens,fb,56.79999923706055,TRUE,popll
2700,argentina silus,fb,40,TRUE,popll
20,argentina sphyraena,fb,24,TRUE,popll
5097,argyropelecus olfersii,fb,9,TRUE,popll
4541,argyrops filamentosus,fb,31.299999237060547,TRUE,popll
442,argyrops spinifer,fb,42.20000076293945,TRUE,popll
442,argyrops spinifer,fb,48.5,TRUE,popll
14392,argyrosomus heinii,fb,59.20000076293945,TRUE,popll
418,argyrosomus regius,fb,154,TRUE,popll
10513,ariomma brevimanum,fb,47.5,TRUE,popll
1300,ariomma indicum,fb,17.200000762939453,TRUE,popll
1285,arius arius,fb,35.900001525878906,TRUE,popll
1289,arius jella,fb,21.700000762939453,TRUE,popll
4929,arius latiscutatus,fb,48,TRUE,popll
1280,arius maculatus,fb,24.399999618530273,TRUE,popll
12562,arnoglossus japonicus,fb,12.5,TRUE,popll
5425,arothron hispidus,fb,27.5,TRUE,popll
5425,arothron hispidus,fb,48.29999923706055,TRUE,popll
7188,arothron immaculatus,fb,16.5,TRUE,popll
7857,arothron mappa,fb,42.5,TRUE,popll
6401,arothron meleagris,fb,30.5,TRUE,popll
6400,arothron nigropunctatus,fb,21.200000762939453,TRUE,popll
6400,arothron nigropunctatus,fb,24.100000381469727,TRUE,popll
6526,arothron stellatus,fb,70.5,TRUE,popll
6526,arothron stellatus,fb,23.700000762939453,TRUE,popll
27517,aseraggodes bahamondei,fb,17.200000762939453,TRUE,popll
27174,aseraggodes borehami,fb,12.699999809265137,TRUE,popll
24243,aseraggodes kobensis,fb,13.300000190734863,TRUE,popll
6065,aspidontus dussumieri,fb,6.400000095367432,TRUE,popll
6066,aspidontus taeniatus,fb,8.600000381469727,TRUE,popll
13222,aspidoparia jaya,fb,10,TRUE,popll
4157,aspidophoroides monopterygius,fb,14.399999618530272,TRUE,popll
8123,asterorhombus intermedius,fb,10.600000381469728,TRUE,popll
7200,asterropteryx semipunctata,fb,5.099999904632568,TRUE,popll
1696,atherina boyeri,fb,9.800000190734863,TRUE,popll
1696,atherina boyeri,fb,10.800000190734863,TRUE,popll
1696,atherina boyeri,fb,10.40999984741211,TRUE,popll
1696,atherina boyeri,fb,11.800000190734863,TRUE,popll
1696,atherina boyeri,fb,11.100000381469728,TRUE,popll
1696,atherina boyeri,fb,12.899999618530272,TRUE,popll
45,atherina presbyter,fb,16.700000762939453,TRUE,popll
1303,atherinomorus lacunosus,fb,7.900000095367432,TRUE,popll
1303,atherinomorus lacunosus,fb,14,TRUE,popll
7559,atrosalarias holomelas,fb,10.199999809265137,TRUE,popll
1893,atule mate,fb,30,TRUE,popll
1893,atule mate,fb,23.5,TRUE,popll
57150,auchenipterus osteomystax,fb,39,TRUE,popll
57150,auchenipterus osteomystax,fb,43,TRUE,popll
57150,auchenipterus osteomystax,fb,23,TRUE,popll
7701,aulacocephalus temminckii,fb,17.799999237060547,TRUE,popll
1309,aulostomus chinensis,fb,47,TRUE,popll
1309,aulostomus chinensis,fb,69,TRUE,popll
4452,aurigequula fasciata,fb,13.0600004196167,TRUE,popll
47844,awaous flavus,fb,5.699999809265137,TRUE,popll
6519,bagrus docmak,fb,37.5,TRUE,popll
6025,balistapus undulatus,fb,19,TRUE,popll
7327,balistes capriscus,fb,35.79999923706055,TRUE,popll
4276,balistes polylepis,fb,39.5,TRUE,popll
4276,balistes polylepis,fb,49.5,TRUE,popll
19,balistes vetula,fb,38,TRUE,popll
2300,balistoides conspicillum,fb,36.599998474121094,TRUE,popll
6026,balistoides viridescens,fb,26.5,TRUE,popll
6026,balistoides viridescens,fb,63,TRUE,popll
48354,barbus lacerta,fb,17.700000762939453,TRUE,popll
48354,barbus lacerta,fb,17.100000381469727,TRUE,popll
65109,barbus pergamonensis,fb,13,TRUE,popll
54825,barilius mesopotamicus,fb,5.449999809265137,TRUE,popll
54825,barilius mesopotamicus,fb,5.71999979019165,TRUE,popll
7202,bathygobius cocosensis,fb,4.900000095367432,TRUE,popll
7202,bathygobius cocosensis,fb,4.099999904632568,TRUE,popll
7249,bathygobius cotticeps,fb,6.900000095367432,TRUE,popll
11801,bathygobius cyclopterus,fb,5.900000095367432,TRUE,popll
11801,bathygobius cyclopterus,fb,10.5,TRUE,popll
7201,bathygobius fuscus,fb,7.099999904632568,TRUE,popll
17045,bathygobius laddi,fb,2.4000000953674316,TRUE,popll
46431,bathygobius meggitti,fb,5.900000095367432,TRUE,popll
15777,bathygobius niger,fb,5.199999809265137,TRUE,popll
47,belone belone,fb,66.4000015258789,TRUE,popll
9230,belonepterygion fasciolatum,fb,5.5,TRUE,popll
12622,belonoperca chabanaudi,fb,14,TRUE,popll
7423,benthosema fibulatum,fb,7.300000190734863,TRUE,popll
1319,beryx decadactylus,fb,54.900001525878906,TRUE,popll
1319,beryx decadactylus,fb,26,TRUE,popll
1320,beryx splendens,fb,24,TRUE,popll
14929,bidyanus welchi,fb,20.399999618530273,TRUE,popll
7569,blenniella bilitonensis,fb,7.099999904632568,TRUE,popll
6047,blenniella chrysospilos,fb,5.199999809265137,TRUE,popll
6047,blenniella chrysospilos,fb,9.899999618530272,TRUE,popll
6047,blenniella chrysospilos,fb,8.600000381469727,TRUE,popll
16946,blenniella cyanostigma,fb,11.199999809265137,TRUE,popll
7871,blenniella gibbifrons,fb,9.600000381469728,TRUE,popll
7871,blenniella gibbifrons,fb,8.600000381469727,TRUE,popll
27183,blenniella paula,fb,12.399999618530272,TRUE,popll
6051,blenniella periophthalmus,fb,8.699999809265137,TRUE,popll
66314,bodianus albotaeniatus,fb,44.400001525878906,TRUE,popll
5497,bodianus anthioides,fb,7.400000095367432,TRUE,popll
5497,bodianus anthioides,fb,21.600000381469727,TRUE,popll
5498,bodianus axillaris,fb,14.699999809265137,TRUE,popll
5498,bodianus axillaris,fb,6.800000190734863,TRUE,popll
5498,bodianus axillaris,fb,18.5,TRUE,popll
6580,bodianus bilunulatus,fb,44.400001525878906,TRUE,popll
6580,bodianus bilunulatus,fb,7.900000095367432,TRUE,popll
6580,bodianus bilunulatus,fb,20,TRUE,popll
6580,bodianus bilunulatus,fb,32,TRUE,popll
6580,bodianus bilunulatus,fb,33,TRUE,popll
5499,bodianus bimaculatus,fb,6.599999904632568,TRUE,popll
5500,bodianus diana,fb,11.699999809265137,TRUE,popll
5500,bodianus diana,fb,7.900000095367432,TRUE,popll
12744,bodianus loxozonus,fb,32,TRUE,popll
14330,bodianus macrognathos,fb,77.9000015258789,TRUE,popll
14334,bodianus macrourus,fb,23.899999618530273,TRUE,popll
5501,bodianus mesothorax,fb,11.399999618530272,TRUE,popll
5501,bodianus mesothorax,fb,5.5,TRUE,popll
25412,bodianus neilli,fb,5.800000190734863,TRUE,popll
25412,bodianus neilli,fb,16.399999618530273,TRUE,popll
25412,bodianus neilli,fb,21.600000381469727,TRUE,popll
25754,bodianus opercularis,fb,14,TRUE,popll
7734,bodianus perditio,fb,30.5,TRUE,popll
7734,bodianus perditio,fb,4.400000095367432,TRUE,popll
46491,bodianus sanguineus,fb,10.199999809265137,TRUE,popll
13039,bodianus vulpinus,fb,55.900001525878906,TRUE,popll
13039,bodianus vulpinus,fb,52.599998474121094,TRUE,popll
13039,bodianus vulpinus,fb,32.599998474121094,TRUE,popll
6533,boleophthalmus dussumieri,fb,12.100000381469728,TRUE,popll
203,boops boops,fb,26.799999237060547,TRUE,popll
7641,bothus mancus,fb,29.5,TRUE,popll
1321,bothus pantherinus,fb,22.899999618530273,TRUE,popll
1321,bothus pantherinus,fb,19.5,TRUE,popll
12253,botia lohachata,fb,7.010000228881836,TRUE,popll
8312,brachirus orientalis,fb,32.5,TRUE,popll
51085,brachychalcinus copei,fb,8.289999961853027,TRUE,popll
3555,brama japonica,fb,54,TRUE,popll
4593,branchiostegus japonicus,fb,38.599998474121094,TRUE,popll
13130,bregmaceros lanceolatus,fb,7.599999904632568,TRUE,popll
5207,brevimyrus niger,fb,15,TRUE,popll
5208,brienomyrus brachyistius,fb,20,TRUE,popll
5238,brycinus imberi,fb,17.399999618530273,TRUE,popll
5234,brycinus longipinnis,fb,16.399999618530273,TRUE,popll
5235,brycinus nurse,fb,23.299999237060547,TRUE,popll
4648,brycinus sadleri,fb,10.399999618530272,TRUE,popll
12344,bryconops caudomaculatus,fb,9.399999618530272,TRUE,popll
12344,bryconops caudomaculatus,fb,10.800000190734863,TRUE,popll
27958,bryconops melanurus,fb,13.199999809265137,TRUE,popll
8036,butis koilomatodon,fb,6.400000095367432,TRUE,popll
918,caesio caerulaurea,fb,23,TRUE,popll
918,caesio caerulaurea,fb,26.700000762939453,TRUE,popll
919,caesio cuning,fb,27,TRUE,popll
919,caesio cuning,fb,30.700000762939453,TRUE,popll
919,caesio cuning,fb,29,TRUE,popll
920,caesio lunaris,fb,17.5,TRUE,popll
923,caesio teres,fb,19.5,TRUE,popll
14350,caesioperca lepidoptera,fb,17.700000762939453,TRUE,popll
1228,calamus pennatula,fb,33,TRUE,popll
58160,callionymus caeruleonotatus,fb,18.799999237060547,TRUE,popll
58161,callionymus decoratus,fb,41.20000076293945,TRUE,popll
225,callionymus filamentosus,fb,12.300000190734863,TRUE,popll
23,callionymus lyra,fb,24.5,TRUE,popll
1807,callionymus maculatus,fb,17,TRUE,popll
